Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
AMC,5.92,Call,10,2023-05-19,14,0.07,0.09,0.1,0.1,12723,66098,"-16,711",188.74%,2023-05-04
AMC,5.92,Put,10,2023-05-19,14,4.2,4.35,4.5,4.4,6338,55522,"-10,833",268.77%,2023-05-04
AMC,5.92,Call,5,2023-05-05,0,0.9,0.95,1,0.95,2603,7910,"-10,200",244.28%,2023-05-04
AAPL,165.79,Put,150,2023-05-19,14,0.72,0.74,0.75,0.72,12386,50023,"-6,598",42.76%,2023-05-04
SOFI,4.89,Put,6,2023-05-05,0,1.09,1.13,1.17,1.15,1123,19479,"-5,422",315.34%,2023-05-04
COIN,49.22,Put,45,2023-05-19,14,3.05,3.1,3.15,3.06,2860,16787,"-5,069",134.02%,2023-05-04
AMC,5.92,Put,13,2023-05-19,14,7.25,7.43,7.6,7.35,6508,101992,"-5,000",326.67%,2023-05-04
AMC,5.92,Put,5.5,2023-05-05,0,0.12,0.13,0.13,0.13,33176,29359,"-4,801",248.38%,2023-05-04
AMD,86.61,Put,90,2023-05-05,0,3.5,3.63,3.75,3.65,17014,1639,"-4,657",72.58%,2023-05-04
FHN,10.06,Put,16,2023-06-16,42,5.9,6.15,6.4,5.98,2130,16570,"-4,419",80.00%,2023-05-04
MSFT,305.41,Put,297.5,2023-05-05,0,0.17,0.19,0.21,0.19,5753,4053,"-3,829",35.42%,2023-05-04
ET,12.61,Call,13,2023-06-16,42,0.13,0.14,0.15,0.14,1234,39265,"-3,231",18.28%,2023-05-04
AMD,86.61,Put,85,2023-05-05,0,0.37,0.39,0.4,0.4,42562,8046,"-3,116",56.79%,2023-05-04
TSLA,161.2,Put,180,2023-05-05,0,18.65,18.88,19.1,18.5,2372,774,"-2,962",108.01%,2023-05-04
AMD,86.61,Put,86,2023-05-05,0,0.71,0.73,0.75,0.73,38310,6196,"-2,730",56.46%,2023-05-04
ABBV,147.36,Put,160,2023-05-19,14,12.45,12.68,12.9,12.75,1498,1406,"-2,696",25.36%,2023-05-04
AMC,5.92,Call,5.5,2023-05-05,0,0.49,0.52,0.54,0.51,8597,26974,"-2,626",206.44%,2023-05-04
AMD,86.61,Put,89,2023-05-05,0,2.62,2.71,2.8,2.69,22002,2887,"-2,308",61.51%,2023-05-04
MARA,10.27,Call,15,2023-05-19,14,0.19,0.2,0.21,0.2,729,5847,"-2,276",156.74%,2023-05-04
AXP,148.81,Call,125,2023-06-16,42,25.5,25.85,26.2,24.85,2000,17864,"-2,000",49.23%,2023-05-04
AMD,86.61,Put,60,2023-09-15,133,1.32,1.35,1.37,1.32,2669,14606,"-1,947",53.59%,2023-05-04
TSLA,161.2,Put,150,2023-05-19,14,2.44,2.49,2.54,2.54,3861,41398,"-1,943",55.89%,2023-05-04
VLY,7.14,Put,5,2023-09-15,133,1.3,1.35,1.4,1.35,1388,7970,"-1,914",164.53%,2023-05-04
GOLD,20.43,Call,19.5,2023-05-05,0,0.9,0.97,1.03,0.94,667,4235,"-1,819",51.30%,2023-05-04
TSLA,161.2,Call,167.5,2023-05-05,0,0.21,0.22,0.22,0.21,74260,15817,"-1,806",55.88%,2023-05-04
AMD,86.61,Call,110,2023-06-16,42,0.43,0.44,0.45,0.44,3665,43622,"-1,657",45.90%,2023-05-04
RIVN,12.95,Call,13,2023-05-05,0,0.18,0.19,0.2,0.18,2169,8758,"-1,649",75.58%,2023-05-04
XOM,106.04,Put,105,2023-05-05,0,0.37,0.42,0.46,0.39,3952,2228,"-1,637",36.90%,2023-05-04
AMD,86.61,Put,60,2023-06-16,42,0.2,0.21,0.22,0.22,4122,31575,"-1,609",61.33%,2023-05-04
AMC,5.92,Call,5,2023-05-19,14,0.9,0.95,1,1,4576,47966,"-1,580",84.65%,2023-05-04
NYCB,9.5,Call,10,2023-05-19,14,0.15,0.18,0.2,0.19,2377,15995,"-1,510",51.50%,2023-05-04
NIO,8.06,Call,7.5,2023-05-05,0,0.53,0.55,0.58,0.56,7539,11220,"-1,504",105.89%,2023-05-04
SQ,60.43,Put,60,2023-05-05,0,2.33,2.37,2.4,2.33,3338,4939,"-1,492",203.81%,2023-05-04
UBER,37.49,Call,38,2023-05-12,7,0.63,0.65,0.67,0.66,3271,2696,"-1,445",42.08%,2023-05-04
FHN,10.06,Put,11,2023-06-16,42,2,2.18,2.35,2.05,4279,12090,"-1,439",109.35%,2023-05-04
DKNG,21.31,Put,17.5,2023-12-15,224,2.13,2.2,2.27,2.16,2000,1963,"-1,436",66.67%,2023-05-04
AAPL,165.79,Put,155,2023-06-16,42,2.85,2.93,3,2.93,7172,39366,"-1,431",33.50%,2023-05-04
LYFT,10.69,Call,40,2024-01-19,259,0.09,0.12,0.14,0.11,2000,10740,"-1,430",76.60%,2023-05-04
AMD,86.61,Call,100,2023-06-16,42,1.32,1.34,1.35,1.34,13556,29322,"-1,427",44.30%,2023-05-04
AMD,86.61,Call,105,2023-06-16,42,0.74,0.76,0.77,0.77,4682,13464,"-1,424",45.06%,2023-05-04
AAPL,165.79,Call,175,2023-05-19,14,1.32,1.33,1.34,1.32,16224,49358,"-1,370",33.25%,2023-05-04
AAPL,165.79,Call,167.5,2023-05-05,0,2.61,2.63,2.65,2.63,47086,18477,"-1,345",98.70%,2023-05-04
MARA,10.27,Call,9,2023-05-05,0,1.24,1.3,1.35,1.27,1834,2944,"-1,329",230.87%,2023-05-04
COIN,49.22,Put,40.5,2023-05-05,0,0.6,0.64,0.68,0.65,535,1823,"-1,318",362.09%,2023-05-04
AMD,86.61,Call,92,2023-05-05,0,0.09,0.1,0.1,0.1,25575,6215,"-1,311",76.43%,2023-05-04
TSLA,161.2,Put,177.5,2023-05-05,0,16.15,16.38,16.6,16.34,2306,1142,"-1,299",88.92%,2023-05-04
F,11.56,Put,11.35,2024-01-19,259,1.36,1.38,1.39,1.4,500,110762,"-1,297",39.70%,2023-05-04
TSLA,161.2,Put,150,2023-06-16,42,6.2,6.3,6.4,6.29,1356,18729,"-1,255",53.60%,2023-05-04
PARA,16.4,Put,20,2023-05-19,14,3.55,3.63,3.7,3.55,637,7174,"-1,189",74.91%,2023-05-04
COIN,49.22,Call,70,2023-05-19,14,0.53,0.58,0.62,0.57,1033,3741,"-1,180",129.78%,2023-05-04
CCL,9.39,Call,9,2023-05-19,14,0.66,0.67,0.68,0.66,514,5125,"-1,172",59.41%,2023-05-04
SNAP,7.91,Call,8.5,2023-05-19,14,0.19,0.2,0.2,0.2,811,4002,"-1,146",66.77%,2023-05-04
CCL,9.39,Call,9,2023-05-05,0,0.41,0.45,0.5,0.42,659,4838,"-1,144",78.57%,2023-05-04
EL,201,Put,240,2023-05-19,14,37.7,39,40.3,39.4,2167,499,"-1,119",57.37%,2023-05-04
AMD,86.61,Put,91,2023-05-05,0,4.45,4.55,4.65,4.52,1749,329,"-1,113",71.17%,2023-05-04
AMD,86.61,Put,88,2023-05-05,0,1.85,1.9,1.95,1.92,27456,3643,"-1,106",60.47%,2023-05-04
GNRC,109.03,Call,120,2023-05-05,0,0.05,0.08,0.1,0.1,1486,1623,"-1,103",105.04%,2023-05-04
BX,80.71,Put,92.5,2023-06-16,42,12.1,12.4,12.7,12.16,10181,6285,"-1,088",31.25%,2023-05-04
TSLA,161.2,Call,190,2023-06-16,42,2.4,2.44,2.47,2.44,550,10627,"-1,077",47.86%,2023-05-04
GOOGL,104.69,Call,110,2023-05-19,14,0.83,0.86,0.88,0.84,4115,34174,"-1,076",31.58%,2023-05-04
TREX,53.23,Call,60,2023-05-19,14,0.45,0.68,0.9,0.6,1804,2006,"-1,060",61.89%,2023-05-04
SPT,38.53,Put,45,2023-05-19,14,6.4,6.95,7.5,7.1,3179,6230,"-1,055",86.59%,2023-05-04
XOM,106.04,Put,117,2023-05-05,0,10.85,11,11.15,10.4,2565,1365,"-1,050",93.84%,2023-05-04
RUN,16.91,Call,20,2023-05-19,14,0.24,0.26,0.28,0.25,1114,3601,"-1,044",84.34%,2023-05-04
VLY,7.14,Put,8,2023-09-15,133,2.7,2.78,2.85,2.75,2169,35038,"-1,038",131.88%,2023-05-04
AAPL,165.79,Put,140,2023-05-19,14,0.23,0.24,0.25,0.25,2982,63534,"-1,036",50.17%,2023-05-04
AAPL,165.79,Put,165,2023-05-19,14,4.3,4.38,4.45,4.45,10029,25877,"-1,006",38.33%,2023-05-04
ALB,175.65,Put,220,2024-01-19,259,53.6,54,54.4,55,1069,2980,"-1,005",46.47%,2023-05-04
FHN,10.06,Put,10,2023-05-19,14,0.9,0.98,1.05,1.05,2624,2190,-983,138.70%,2023-05-04
AMZN,104,Call,104,2023-05-05,0,0.86,0.88,0.9,0.87,22187,7429,-977,40.04%,2023-05-04
WFC,36.72,Put,37.5,2023-05-19,14,1.58,1.61,1.63,1.6,1037,11244,-911,40.88%,2023-05-04
WAL,18.2,Put,20,2023-05-19,14,6.2,6.65,7.1,7.07,4169,1584,-883,423.69%,2023-05-04
AMZN,104,Put,100,2023-05-19,14,1.31,1.34,1.37,1.36,2452,30474,-867,37.61%,2023-05-04
AAPL,165.79,Put,130,2023-05-19,14,0.1,0.11,0.12,0.11,531,68989,-862,59.46%,2023-05-04
AMD,86.61,Put,90,2023-05-19,14,5,5.05,5.1,5.05,6330,15940,-853,45.88%,2023-05-04
AMZN,104,Call,103,2023-05-05,0,1.45,1.48,1.5,1.45,6727,11651,-849,39.56%,2023-05-04
MSFT,305.41,Put,270,2023-06-16,42,1.88,1.95,2.03,2,815,11764,-848,32.73%,2023-05-04
BX,80.71,Put,82,2023-05-19,14,3.4,3.47,3.55,3.65,5134,8172,-848,44.08%,2023-05-04
JD,35.78,Call,40,2023-05-19,14,0.59,0.61,0.62,0.62,1394,34957,-833,70.14%,2023-05-04
SNAP,7.91,Put,25,2024-01-19,259,17.05,17.1,17.15,17.05,1200,1014,-830,96.75%,2023-05-04
MAX,5.87,Put,10,2023-05-19,14,4.1,4.25,4.4,4.1,6121,1430,-825,257.40%,2023-05-04
GS,321.26,Put,312.5,2023-05-05,0,0.58,0.64,0.7,0.75,2219,2338,-821,50.96%,2023-05-04
CMG,2033.51,Call,2400,2023-06-16,42,1.15,1.5,1.85,1.8,778,894,-817,24.38%,2023-05-04
GOLD,20.43,Call,20,2024-01-19,259,2.82,2.84,2.87,2.84,1696,54877,-816,36.36%,2023-05-04
AUPH,11.34,Call,12,2023-05-19,14,0.6,0.63,0.65,0.65,2080,11617,-789,102.79%,2023-05-04
PARA,16.4,Put,18,2023-05-05,0,1.53,1.62,1.71,1.52,1278,2587,-774,109.00%,2023-05-04
ATVI,74.59,Call,95,2024-01-19,259,1.35,1.46,1.57,1.4,601,113304,-761,24.71%,2023-05-04
WFC,36.72,Call,40,2023-05-19,14,0.18,0.2,0.21,0.19,586,16706,-759,38.61%,2023-05-04
UAL,42.92,Call,43,2023-05-05,0,0.39,0.43,0.46,0.45,2878,2347,-759,54.61%,2023-05-04
META,233.52,Call,250,2023-06-16,42,5.05,5.13,5.2,5.15,546,11334,-755,34.20%,2023-05-04
