Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
SPY,421.82,Put,400,2023-07-21,49,2.9,2.92,2.93,2.92,66195,84803,"-42,638",18.37%,2023-06-01
IWM,175.65,Put,167,2023-07-21,49,2.27,2.28,2.29,2.28,59339,26375,"-27,375",23.46%,2023-06-01
IWM,175.65,Put,165,2023-06-30,28,1.06,1.07,1.07,1.08,1700,87233,"-24,702",24.71%,2023-06-01
SPY,421.82,Put,390,2023-06-16,14,0.38,0.39,0.39,0.38,11474,141032,"-20,440",24.36%,2023-06-01
HYG,74.2,Put,73,2023-06-16,14,0.13,0.15,0.16,0.15,2434,189234,"-18,227",9.62%,2023-06-01
IWM,175.65,Call,190,2023-06-30,28,0.19,0.2,0.21,0.2,5364,14350,"-16,657",17.10%,2023-06-01
SPY,421.82,Put,400,2023-06-16,14,0.68,0.69,0.69,0.69,17351,173647,"-16,525",20.67%,2023-06-01
IWM,175.65,Put,155,2023-06-30,28,0.34,0.35,0.35,0.36,1120,46616,"-16,496",29.55%,2023-06-01
XIU.TO,29.81,Put,30,2023-06-02,1,0,0.25,0.5,0.5,17268,17268,"-15,732",63.81%,2023-06-01
IWM,175.65,Put,165,2023-06-16,14,0.48,0.49,0.5,0.5,7937,183287,"-14,386",27.03%,2023-06-01
SPY,421.82,Put,370,2023-06-16,14,0.2,0.21,0.21,0.2,1372,91749,"-10,607",33.25%,2023-06-01
HYG,74.2,Put,74,2023-06-16,14,0.33,0.35,0.37,0.37,9738,212515,"-8,936",7.93%,2023-06-01
IWM,175.65,Put,160,2023-09-15,105,2.78,2.8,2.81,2.76,3037,89124,"-6,894",24.86%,2023-06-01
EEM,38.87,Put,37,2023-06-16,14,0.08,0.13,0.18,0.11,6786,103195,"-6,763",22.78%,2023-06-01
QQQ,352.01,Put,340,2023-06-05,3,0.12,0.13,0.13,0.13,1354,5043,"-6,688",22.73%,2023-06-01
EWZ,29.72,Put,21,2024-01-19,231,0.5,0.57,0.64,0.63,1590,17316,"-5,421",39.49%,2023-06-01
XLF,32.1,Put,31,2023-06-16,14,0.14,0.15,0.15,0.16,2343,64455,"-4,904",21.48%,2023-06-01
QQQ,352.01,Call,350,2023-06-05,3,3.84,3.94,4.03,4.03,6915,11706,"-4,758",22.32%,2023-06-01
IWM,175.65,Put,170,2023-06-30,28,1.91,1.92,1.93,1.96,4987,82175,"-4,337",22.48%,2023-06-01
XLF,32.1,Put,32,2023-06-16,14,0.36,0.37,0.38,0.36,10763,101318,"-4,217",16.88%,2023-06-01
SPY,421.82,Put,408,2023-08-18,77,6.18,6.2,6.22,6.18,1016,6695,"-4,069",17.19%,2023-06-01
QQQ,352.01,Put,335,2023-06-16,14,1.02,1.04,1.05,1.03,5059,36748,"-4,000",23.28%,2023-06-01
KRE,39.76,Put,50,2023-06-16,14,9.85,10.2,10.55,10.2,3020,2489,"-3,963",88.69%,2023-06-01
XRT,56.99,Put,61,2023-06-16,14,2.5,3.3,4.1,4.03,717,13161,"-3,517",21.15%,2023-06-01
GDX,32.01,Put,30,2023-06-16,14,0.18,0.2,0.21,0.19,4340,32968,"-3,386",35.06%,2023-06-01
SPY,421.82,Put,415,2023-06-16,14,2.28,2.3,2.31,2.27,15795,39683,"-3,350",15.77%,2023-06-01
IWM,175.65,Put,168,2023-06-16,14,0.8,0.81,0.82,0.85,5737,70833,"-3,320",25.21%,2023-06-01
IWM,175.65,Put,174,2023-06-16,14,2.21,2.22,2.23,2.32,1858,16606,"-3,188",22.41%,2023-06-01
HYG,74.2,Call,76,2023-07-21,49,0.09,0.14,0.18,0.14,29595,53548,"-2,820",6.28%,2023-06-01
IWM,175.65,Put,175,2023-09-15,105,6.5,6.53,6.55,6.63,604,46515,"-2,525",20.36%,2023-06-01
IWM,175.65,Put,169,2023-06-16,14,0.95,0.96,0.97,0.99,7543,27286,"-2,460",24.69%,2023-06-01
SPY,421.82,Call,415,2023-06-02,0,6.96,7.23,7.5,6.84,5823,10280,"-2,413",27.44%,2023-06-01
SPY,421.82,Put,416,2023-06-16,14,2.5,2.51,2.53,2.52,9694,10733,"-2,380",15.49%,2023-06-01
IWM,175.65,Call,178,2023-06-02,0,0.18,0.19,0.19,0.19,5857,9316,"-2,369",25.20%,2023-06-01
EWZ,29.72,Put,26,2024-01-19,231,1.38,1.65,1.92,1.84,766,22740,"-2,317",35.25%,2023-06-01
SPY,421.82,Put,401,2023-06-09,7,0.18,0.19,0.19,0.18,538,2998,"-2,082",20.84%,2023-06-01
HYG,74.2,Put,73.5,2023-06-16,14,0.22,0.23,0.24,0.24,3551,1377,"-2,003",8.89%,2023-06-01
EWZ,29.72,Put,28,2023-06-16,14,0.25,0.28,0.3,0.28,1410,49679,"-1,990",38.51%,2023-06-01
FXI,26.63,Call,28,2023-06-16,14,0.15,0.18,0.21,0.16,2341,55154,"-1,983",28.66%,2023-06-01
SPY,421.82,Call,410,2023-06-16,14,13.81,14.14,14.46,14,3071,74861,"-1,980",18.02%,2023-06-01
SPY,421.82,Put,417,2023-06-16,14,2.75,2.77,2.79,2.77,18087,23695,"-1,911",15.23%,2023-06-01
SPY,421.82,Call,421,2023-06-09,7,3.73,3.76,3.78,3.78,14007,9203,"-1,834",13.74%,2023-06-01
SPY,421.82,Put,425,2023-06-02,0,3.05,3.24,3.43,3.15,4223,221,"-1,832",14.66%,2023-06-01
TLT,103.12,Call,103.5,2023-06-02,0,0.27,0.29,0.3,0.29,23233,4397,"-1,754",21.13%,2023-06-01
SPY,421.82,Put,408,2023-06-16,14,1.23,1.24,1.25,1.24,5531,16340,"-1,733",17.88%,2023-06-01
IWM,175.65,Put,175,2023-06-30,28,3.42,3.44,3.45,3.55,554,21451,"-1,669",20.38%,2023-06-01
SPY,421.82,Put,410,2023-06-16,14,1.46,1.47,1.48,1.46,25714,81201,"-1,664",17.22%,2023-06-01
SPY,421.82,Call,420,2023-06-09,7,4.4,4.42,4.44,4.45,21554,19301,"-1,593",14.03%,2023-06-01
SPY,421.82,Put,415,2023-06-02,0,0.09,0.1,0.1,0.1,79946,36121,"-1,592",19.73%,2023-06-01
TLT,103.12,Call,105,2023-06-16,14,0.65,0.66,0.67,0.65,34918,51661,"-1,554",16.77%,2023-06-01
SPY,421.82,Put,422,2023-06-01,0,0.14,0.16,0.17,0.15,220044,1814,"-1,523",0.00%,2023-06-01
IWM,175.65,Put,174,2023-06-30,28,3.04,3.05,3.07,3.13,1443,4654,"-1,517",20.74%,2023-06-01
SPY,421.82,Put,380,2023-06-16,14,0.26,0.27,0.27,0.27,8900,110782,"-1,504",28.85%,2023-06-01
HYG,74.2,Put,73,2023-08-18,77,0.64,0.74,0.84,0.79,512,69389,"-1,498",9.94%,2023-06-01
SPY,421.82,Put,420,2023-07-21,49,6.96,6.98,7.01,6.98,5850,22436,"-1,486",14.36%,2023-06-01
SPY,421.82,Put,390,2023-07-21,49,1.95,1.96,1.97,1.96,12527,74548,"-1,464",20.34%,2023-06-01
IWM,175.65,Call,184,2023-06-16,14,0.32,0.33,0.34,0.33,3766,19939,"-1,447",18.46%,2023-06-01
SPY,421.82,Put,365,2023-07-21,49,0.84,0.85,0.85,0.84,1069,36159,"-1,446",25.56%,2023-06-01
QQQ,352.01,Put,310,2023-06-16,14,0.2,0.21,0.21,0.21,1367,53575,"-1,442",33.66%,2023-06-01
GDX,32.01,Call,35,2023-06-16,14,0.12,0.13,0.13,0.12,6000,66867,"-1,425",36.01%,2023-06-01
SPY,421.82,Put,395,2023-06-16,14,0.5,0.51,0.51,0.51,10720,86077,"-1,396",22.56%,2023-06-01
EWZ,29.72,Put,23,2023-12-15,196,0.6,0.7,0.79,0.7,2510,26856,"-1,382",35.64%,2023-06-01
SPY,421.82,Put,385,2023-06-16,14,0.31,0.32,0.32,0.32,7896,104982,"-1,330",26.65%,2023-06-01
IWM,175.65,Put,175,2023-06-02,0,0.55,0.56,0.57,0.55,21114,22254,"-1,316",23.14%,2023-06-01
XLE,77.54,Put,80,2023-06-16,14,2.89,3.07,3.25,3.01,633,23978,"-1,285",24.21%,2023-06-01
SPY,421.82,Call,425,2023-06-16,14,3.01,3.03,3.04,3.05,19646,55838,"-1,275",12.71%,2023-06-01
TQQQ,36.01,Call,32,2023-06-02,0,3.9,4.03,4.15,4,854,5116,"-1,260",173.58%,2023-06-01
XLF,32.1,Call,32,2023-06-16,14,0.52,0.55,0.58,0.52,1378,40376,"-1,221",17.95%,2023-06-01
XLP,72.61,Put,76,2023-06-16,14,2.28,3.54,4.8,3.36,2955,3626,"-1,219",48.88%,2023-06-01
IWM,175.65,Call,175,2023-06-16,14,3.16,3.18,3.19,3.21,7590,123427,"-1,204",19.82%,2023-06-01
QQQ,352.01,Put,350,2023-06-02,0,0.74,0.75,0.76,0.76,36057,5372,"-1,176",21.68%,2023-06-01
QQQ,352.01,Put,320,2023-06-16,14,0.33,0.34,0.35,0.33,11656,108225,"-1,152",28.79%,2023-06-01
QQQ,352.01,Put,300,2023-06-16,14,0.14,0.15,0.16,0.14,1045,156873,"-1,141",38.46%,2023-06-01
SPY,421.82,Call,415,2023-06-16,14,9.55,9.8,10.04,9.71,3238,47415,"-1,141",15.96%,2023-06-01
SPY,421.82,Put,375,2023-06-16,14,0.23,0.24,0.24,0.23,841,71592,"-1,130",31.03%,2023-06-01
SPXU,12.53,Call,13,2023-06-16,14,0.24,0.26,0.27,0.27,757,16005,"-1,126",46.30%,2023-06-01
SQQQ,22.22,Call,22,2023-06-02,0,0.45,0.46,0.47,0.49,6298,2523,"-1,126",73.63%,2023-06-01
IWM,175.65,Call,175,2023-07-21,49,5.78,5.8,5.82,5.84,812,16032,"-1,079",19.28%,2023-06-01
XRT,56.99,Put,55,2023-06-16,14,0.33,0.61,0.89,0.52,6937,44884,"-1,063",29.57%,2023-06-01
SPY,421.82,Put,400,2023-09-15,105,6.54,6.57,6.6,6.55,2733,113786,"-1,061",18.62%,2023-06-01
QQQ,352.01,Put,333,2023-07-21,49,3.63,3.66,3.69,3.65,1281,3444,"-1,034",22.44%,2023-06-01
QQQ,352.01,Put,309,2023-07-21,49,1.2,1.21,1.23,1.25,573,2900,"-1,033",26.92%,2023-06-01
BITO,15.02,Put,14,2023-06-16,14,0.18,0.19,0.19,0.18,845,4830,"-1,018",47.84%,2023-06-01
XLU,64.45,Call,64,2023-06-16,14,1.14,1.23,1.31,1.11,600,891,-994,19.09%,2023-06-01
GDX,32.01,Call,32,2023-06-16,14,0.89,0.9,0.9,0.89,4101,24721,-993,34.57%,2023-06-01
XRT,56.99,Put,58,2023-06-16,14,1.26,1.65,2.05,1.69,1228,13736,-973,25.57%,2023-06-01
SQQQ,22.22,Put,28,2023-06-02,0,5.65,5.75,5.85,5.7,601,1308,-966,269.66%,2023-06-01
SPXS,16.44,Call,18,2023-07-21,49,0.56,0.58,0.6,0.6,625,15155,-966,47.40%,2023-06-01
QQQ,352.01,Put,300,2023-09-15,105,3.03,3.05,3.06,3.11,11004,57191,-958,28.07%,2023-06-01
UNG,5.94,Call,7,2023-06-30,28,0.13,0.14,0.15,0.14,575,4935,-952,69.48%,2023-06-01
SQQQ,22.22,Call,23,2023-06-16,14,0.75,0.77,0.79,0.78,2242,3694,-946,63.21%,2023-06-01
IWM,175.65,Put,168,2023-06-09,7,0.28,0.29,0.3,0.28,3281,5616,-894,25.29%,2023-06-01
SPY,421.82,Call,440,2023-07-21,49,1.46,1.47,1.48,1.48,3684,27192,-883,10.36%,2023-06-01
XHB,69.84,Put,68,2023-06-16,14,0.1,1.48,2.85,0.82,2508,18710,-874,29.86%,2023-06-01
KRE,39.76,Put,37,2023-06-16,14,0.33,0.38,0.43,0.36,5728,24860,-866,43.57%,2023-06-01
QQQ,352.01,Put,350,2023-09-15,105,12.67,12.72,12.76,12.95,1281,5759,-855,20.77%,2023-06-01
SPY,421.82,Put,370,2023-07-21,49,0.97,0.98,0.99,0.98,19072,42230,-841,24.48%,2023-06-01
SPY,421.82,Put,395,2023-09-15,105,5.77,5.8,5.82,5.78,769,19696,-820,19.42%,2023-06-01
QQQ,352.01,Put,352,2023-06-02,0,1.46,1.48,1.51,1.5,22354,2346,-800,20.88%,2023-06-01
SPY,421.82,Put,405,2024-01-19,231,14.02,14.12,14.21,14.22,803,23380,-797,19.09%,2023-06-01
QQQ,352.01,Call,360,2023-06-16,14,2.7,2.73,2.75,2.75,12895,40319,-786,20.49%,2023-06-01
SPY,421.82,Put,335,2023-07-21,49,0.42,0.43,0.43,0.43,652,40245,-781,32.93%,2023-06-01
EWZ,29.72,Put,29,2023-06-16,14,0.58,0.62,0.66,0.69,1386,29410,-777,39.70%,2023-06-01
SPY,421.82,Put,415,2023-06-09,7,0.81,0.82,0.82,0.82,39311,28590,-738,13.77%,2023-06-01
SPY,421.82,Call,416,2023-06-09,7,7.34,7.56,7.77,7.38,4652,6089,-727,15.22%,2023-06-01
TLT,103.12,Call,102,2023-06-16,14,2.07,2.1,2.13,2.1,849,3822,-726,17.70%,2023-06-01
UVXY,2.79,Call,10,2023-09-15,105,0.1,0.11,0.12,0.11,1989,14536,-719,153.31%,2023-06-01
SPY,421.82,Put,413,2023-06-16,14,1.9,1.91,1.92,1.9,3145,18465,-712,16.30%,2023-06-01
SOXS,11.66,Call,11,2023-07-21,49,1.7,1.78,1.85,1.6,748,1494,-703,84.46%,2023-06-01
SPY,421.82,Put,399,2023-06-16,14,0.63,0.64,0.65,0.65,519,12050,-702,21.07%,2023-06-01
QQQ,352.01,Call,342,2023-06-02,0,10.46,10.61,10.75,10.18,616,1891,-696,48.78%,2023-06-01
QQQ,352.01,Put,349,2023-06-02,0,0.49,0.51,0.52,0.52,21174,2616,-689,22.08%,2023-06-01
SPY,421.82,Put,410,2024-01-19,231,15.25,15.34,15.44,15.54,1270,13493,-683,18.52%,2023-06-01
QQQ,352.01,Call,350,2023-06-16,14,7.41,7.45,7.49,7.5,27656,85816,-682,22.11%,2023-06-01
IWM,175.65,Call,176,2023-06-16,14,2.6,2.62,2.63,2.62,6540,15795,-677,19.51%,2023-06-01
QQQ,352.01,Call,345,2023-06-16,14,10.81,10.89,10.97,10.92,2287,37593,-674,23.60%,2023-06-01
XOP,118.97,Call,135,2023-06-16,14,0.17,0.2,0.22,0.21,3610,5311,-672,39.31%,2023-06-01
QQQ,352.01,Put,350,2023-06-16,14,4.17,4.19,4.2,4.16,23812,10013,-671,19.55%,2023-06-01
SPY,421.82,Put,417,2023-06-09,7,1.11,1.12,1.12,1.1,7493,5430,-647,12.92%,2023-06-01
SPY,421.82,Put,421,2023-06-02,0,0.87,0.88,0.88,0.86,111411,7236,-621,14.39%,2023-06-01
GDX,32.01,Call,33,2023-06-16,14,0.48,0.49,0.5,0.47,4239,27945,-620,34.83%,2023-06-01
SLV,21.95,Call,22,2023-06-16,14,0.46,0.46,0.47,0.47,3221,11749,-616,27.61%,2023-06-01
IWM,175.65,Put,170,2023-12-15,196,7.39,7.43,7.47,7.59,765,46804,-601,22.47%,2023-06-01
EWZ,29.72,Call,32,2023-12-15,196,1.46,1.6,1.74,1.55,812,6004,-599,32.17%,2023-06-01
SPY,421.82,Put,350,2023-07-21,49,0.57,0.58,0.59,0.57,1244,54253,-597,29.03%,2023-06-01
QQQ,352.01,Call,352,2023-06-09,7,4.24,4.29,4.34,4.26,3267,6238,-586,21.11%,2023-06-01
SPY,421.82,Call,430,2023-06-07,5,0.2,0.21,0.22,0.22,2475,1511,-573,11.57%,2023-06-01
SPY,421.82,Put,420,2023-06-30,28,5.1,5.12,5.14,5.09,4089,15261,-561,13.83%,2023-06-01
QQQ,352.01,Put,330,2023-06-23,21,1.09,1.11,1.12,1.11,558,3296,-556,23.54%,2023-06-01
SPY,421.82,Put,405,2023-06-30,28,2.06,2.08,2.09,2.1,3082,41873,-546,17.61%,2023-06-01
QQQ,352.01,Put,330,2023-06-16,14,0.66,0.68,0.69,0.66,9395,71381,-544,24.81%,2023-06-01
IWM,175.65,Call,178,2023-06-30,28,2.67,2.69,2.7,2.72,3595,8820,-539,18.18%,2023-06-01
SPY,421.82,Put,420,2023-08-18,77,9.21,9.24,9.26,9.2,2289,13160,-538,15.12%,2023-06-01
UVXY,2.79,Call,5,2023-07-21,49,0.1,0.12,0.13,0.12,2334,3733,-532,139.01%,2023-06-01
IWM,175.65,Put,172,2023-06-09,7,0.83,0.84,0.85,0.83,1333,2023,-531,23.13%,2023-06-01
QQQ,352.01,Call,330,2024-01-19,231,44.64,44.86,45.07,44.8,961,14705,-522,24.39%,2023-06-01
SPY,421.82,Call,430,2024-01-19,231,21.83,22.1,22.36,22,598,13549,-517,15.78%,2023-06-01
GDX,32.01,Call,36,2023-07-21,49,0.38,0.39,0.4,0.39,855,5326,-498,32.89%,2023-06-01
XLK,165.95,Call,190,2023-09-15,105,0.25,1.55,2.85,0.74,524,2007,-483,17.46%,2023-06-01
SLV,21.95,Call,24,2023-07-21,49,0.29,0.3,0.3,0.29,4440,80131,-470,28.17%,2023-06-01
SPY,421.82,Put,414,2023-06-16,14,2.08,2.09,2.1,2.09,4717,17528,-462,16.04%,2023-06-01
TLT,103.12,Put,100,2023-06-16,14,0.31,0.32,0.32,0.32,1359,25458,-458,17.17%,2023-06-01
SPY,421.82,Put,417.5,2023-06-09,7,1.2,1.21,1.22,1.21,6445,3298,-454,12.73%,2023-06-01
SPY,421.82,Call,421,2023-06-08,6,3.44,3.46,3.48,3.39,5208,1200,-451,13.45%,2023-06-01
SMH,146.5,Put,140,2023-07-21,49,3.25,3.35,3.45,3.25,1025,1783,-446,29.77%,2023-06-01
QQQ,352.01,Put,334,2023-06-16,14,0.93,0.94,0.95,0.94,3030,12305,-428,23.58%,2023-06-01
